Date,Time,Id,CumReturnResid,CumReturnRaw,CumVolume
20100104,45:00.0,BBG000CNWNL6,0.022263303,0.056873657,1035009
20100104,45:00.0,BBG000CL9VN6,-0.03135993,-0.035399523,1085899
20100104,45:00.0,GEN_EQ0010624300001000,-0.018672982,0.02504719,502031
20100104,45:00.0,BBG000CXYSZ6,0.009342601,0.022851918,329428
20100104,45:00.0,BBG000BP5YT0,-0.022145724,0.012320608,2650867
20100104,45:00.0,BBG000NDZ417,-0.012643098,0.033062447,724078
20100104,45:00.0,BBG000BGYWY6,0.005829422,0.007869509,431042
20100104,45:00.0,BBG000BDG1Y1,-0.004952193,0.008102097,384905
20100104,45:00.0,BBG000DN7P92,0.023174103,0.02858575,1738506
20100104,45:00.0,BBG000BTQR96,0.008021145,0.024181405,705603
20100104,45:00.0,BBG000HQ7GC7,0.01996062,0.030719023,850038
20100104,45:00.0,BBG000DNTSP4,-0.008778354,0.010374224,1015534
20100104,45:00.0,BBG000BVHBM1,-0.000917993,0.000265749,898940
20100104,45:00.0,BBG000JN9BQ6,0.03351796,0.07667155,1062257
20100104,45:00.0,BBG000CVWGS6,0.001575215,0.02699022,3888779
20100104,45:00.0,BBG000BW2QX0,-0.004468171,0.019910391,1614894
20100104,45:00.0,BBG000FL0BC8,0.004626899,0.056989692,937075
20100104,45:00.0,BBG000BT4T69,0.010248818,0.01560599,1305875
20100104,45:00.0,BBG000BN5HF7,-0.006147488,0.009415492,1796093
20100104,45:00.0,BBG000F80SZ5,-0.013620878,0.019831223,2820339
20100104,45:00.0,BBG000BR54L0,0.005879148,0.018990569,2521133
20100104,45:00.0,BBG000BF2KK4,5.4070366e-05,0.012078803,321913
20100104,45:00.0,BBG000BCYP43,0.009032805,0.010216745,541164
20100104,45:00.0,GEN_EQ0011591100001000,-0.001640074,0.013426706,500893
20100104,45:00.0,BBG000BJVZF7,-0.007938097,0.010275944,480786
20100104,45:00.0,BBG000FBK808,0.01572277,0.06007419,1325121
20100104,45:00.0,BBG000BPNP00,-0.001733753,0.012548894,1398876
20100104,45:00.0,BBG000BDWKC5,0.004153381,0.023147227,1233867
20100104,45:00.0,BBG000BXRPH1,0.018337376,0.057271272,534463
20100104,45:00.0,BBG000BN7277,0.009108621,0.04235784,1819048
20100104,45:00.0,BBG000DR22B6,0.08313674,0.1057485,5179977
20100104,45:00.0,BBG000BRJ809,0.010531819,0.03238505,448083
20100104,45:00.0,BBG000BJ98Z0,-0.012488081,-0.007543118,730046
20100104,45:00.0,BBG000BNBPQ0,-0.010839459,0.009123885,811554
20100104,45:00.0,BBG000BG14P4,-0.004225234,0.00647725,891370
20100104,45:00.0,BBG000BNGTQ7,0.011310126,0.024941783,1539055
20100104,45:00.0,BBG000C9W1Y1,,,663949
20100104,45:00.0,BBG000CGT2S4,0.001594535,0.045308243,1058205
20100104,45:00.0,BBG000DSMS70,-0.012481676,0.00097832,551124
20100104,45:00.0,BBG000BLCPY4,0.00229602,0.048251394,339130
20100104,45:00.0,BBG000BR3KL6,-0.002350981,0.01522445,368827
20100104,45:00.0,BBG000BKSL41,-0.011352533,-0.004731141,1897842
20100104,45:00.0,BBG000C2YHG9,0.008420253,0.029872097,1058668
20100104,45:00.0,BBG000BVPPM1,0.027272062,0.06713367,2993131
20100104,45:00.0,BBG000QY3XZ2,-0.004835285,0.002916257,1715270
20100104,45:00.0,BBG000BMB7R1,-0.016886955,0.000804132,673223
20100104,45:00.0,BBG000TWC2V5,0.016911719,0.02701782,3528158
20100104,45:00.0,BBG000D1QCF1,-0.002885528,0.028951384,200551
20100104,45:00.0,BBG000BP1152,-0.010904865,0.023074066,1883504
20100104,45:00.0,BBG000D7RKJ5,-0.002800885,0.008622393,592638
20100104,45:00.0,BBG000BVVQQ8,-0.030562716,0.005320535,1188780
20100104,45:00.0,BBG000DV7MX4,-0.002890698,0.019263508,3093997
20100104,45:00.0,BBG000CKJ0P3,-0.008238324,-0.005842663,328233
20100104,45:00.0,GEN_EQ0010141600001000,0.02241298,0.0476643,1317651
20100104,45:00.0,BBG000BGRKT6,-0.010436458,0.003103605,378135
20100104,45:00.0,BBG000BGKHZ3,5.7185807e-05,0.017106555,961785
20100104,45:00.0,BBG000C2ZCH8,0.000427361,0.008484781,776064
20100104,45:00.0,BBG000MDCQC2,0.012198011,0.023805123,1050756
20100104,45:00.0,BBG000F7RCJ1,-0.000228651,0.002098656,679689
20100104,45:00.0,BBG000C6F3T8,0.008498617,0.033621702,1552259
20100104,45:00.0,BBG000BNNYW1,0.004374931,0.011508442,1139223
20100104,45:00.0,BBG000BHCP19,-0.003819949,0.010147232,572171
20100104,45:00.0,BBG000BK1FD3,0.0198272,0.047731463,750149
20100104,45:00.0,BBG000FKJRC5,-0.012984244,0.002481273,812619
20100104,45:00.0,GEN_EQ0015479000002000,0.005871453,0.021009397,364988
20100104,45:00.0,BBG000BL79J3,0.003662979,0.01371639,768591
20100104,45:00.0,GEN_EQ0034828200001000,-0.008543553,0.00046343,827859
20100104,45:00.0,BBG000BTCH57,-0.001226382,0.012511798,259919
20100104,45:00.0,BBG000BX3BL3,0.013074504,0.028870005,554682
20100104,45:00.0,BBG000BDXGP9,0.004310623,0.004771179,899016
20100104,45:00.0,BBG000DWG505,-0.004545795,0.007657334,15290
20100104,45:00.0,BBG000FFH4P5,0.0037418,0.025963647,298296
20100104,45:00.0,GEN_EQ0140919900001000,-0.001112168,0.003776313,666438
20100104,45:00.0,BBG000NSCNT7,-0.012786719,0.02266184,1035019
20100104,45:00.0,BBG000BNFLM9,0.006706769,0.030473549,862451
20100104,45:00.0,BBG000BY2Y78,-0.026567858,-0.005528403,1831100
20100104,45:00.0,BBG000BKXFN7,-0.010117833,0.035144363,1612066
20100104,45:00.0,BBG000BK6G19,-0.005492793,0.03615455,494853
20100104,45:00.0,BBG000BMFFQ0,-0.006132471,0.013633084,646195
20100104,45:00.0,BBG000BS9489,0.005392413,0.013374561,489078
20100104,45:00.0,BBG000BGD7W6,-0.00391646,0.017244259,687307
20100104,45:00.0,BBG000BF8TF5,0.010697258,0.057798825,1432977
20100104,45:00.0,BBG000BBVCN6,-0.003814765,0.007031053,200128
20100104,45:00.0,BBG000D3MB18,0.002172509,0.017830791,2064799
20100104,45:00.0,BBG000BBNYF6,-0.000118572,0.004847969,874906
20100104,45:00.0,BBG000BX9WL1,0.001201754,0.035812087,1675879
20100104,45:00.0,BBG000C2V3D6,-0.001620614,0.014912426,1019106
20100104,45:00.0,BBG000BL5W86,-0.009089332,0.04196985,4457927
20100104,45:00.0,BBG000BC15S7,-0.009487031,-0.007176549,939465
20100104,45:00.0,BBG000C1S2X2,0.012682054,0.019356081,505024
20100104,45:00.0,BBG000BQWPC5,0.004333462,0.007607316,460741
20100104,45:00.0,BBG000BGFLL5,0.000603011,0.019782491,715972
20100104,45:00.0,BBG000BGXZB5,0.004327877,0.010597271,2994279
20100104,45:00.0,BBG000BHLYS1,0.002900663,0.005502408,585852
20100104,45:00.0,BBG000D8RG11,-0.009236755,0.01693142,524493
20100104,45:00.0,GEN_EQ0010066700001000,0.009376699,0.026915934,414390
20100104,45:00.0,BBG000FJRZ68,-0.007887007,0.024581073,537531
20100104,45:00.0,BBG000BFS7D3,-0.002300283,0.005081834,300411
20100104,45:00.0,BBG000BH5DV1,-0.005803914,0.008300848,909750
20100104,45:00.0,BBG000FQ6PY6,0.008684464,0.029188933,582928
20100104,45:00.0,GEN_EQ0010050500001000,0.00656936,0.04274802,3003803
20100104,45:00.0,BBG000BL9439,0.002764622,0.001753139,523833
20100104,45:00.0,BBG000BN2DC2,0.000482395,0.023191014,847099
20100104,45:00.0,BBG000BGLRN3,0.009909772,0.020968623,810692
20100104,45:00.0,BBG000DQTXY6,0.007690428,0.022069715,1521404
20100104,45:00.0,BBG000BQSQ38,-0.00043879,0.008810435,1709761
20100104,45:00.0,BBG000BSBZH7,-0.002311001,-0.000468857,1158324
20100104,45:00.0,BBG000BV75B7,0.011024894,0.031432003,977648
20100104,45:00.0,GEN_EQ0010177100001000,-0.01596089,0.001067877,1206892
20100104,45:00.0,BBG000BQVTF5,-0.020565292,0.011023341,801446
20100104,45:00.0,BBG000BRZBT3,0.005507154,0.052741088,1403901
20100104,45:00.0,GEN_EQ0010104800001000,-0.01735269,-0.004552844,2683791
20100104,45:00.0,BBG000BBDZG3,-0.029194903,0.00433332,4492890
20100104,45:00.0,BBG000BHQ1H0,-0.014633099,0.001764891,585936
20100104,45:00.0,BBG000BM7HL0,-0.004917612,0.013777035,921132
20100104,45:00.0,BBG000C23KJ3,-0.005850906,0.027787527,1314107
20100104,45:00.0,BBG000M65M61,-0.026045976,-0.016260056,4854769
20100104,45:00.0,GEN_EQ0010145600001000,-0.008260272,0.021725154,671537
20100104,45:00.0,BBG000BJQWD2,-0.003797174,0.021314168,1149788
20100104,45:00.0,BBG000BKZTP3,-0.012212202,0.019043792,1078026
20100104,45:00.0,BBG000C1FQS9,-0.003225088,0.00647423,281953
20100104,45:00.0,BBG000BBVK30,-0.038634147,-0.029697161,5359878
20100104,45:00.0,BBG000BR14K5,-0.013661642,-0.008626711,614209
20100104,45:00.0,BBG000BS0ZF1,-0.004860081,0.008766344,335341
20100104,45:00.0,BBG000DGPR66,0.00460359,0.020750336,253829
20100104,45:00.0,BBG000BMKDM3,-0.006228623,-0.007423744,812211
20100104,45:00.0,BBG000H89QJ6,0.005189376,0.022337323,875824
20100104,45:00.0,BBG000BD0TF8,0.008154145,0.019733442,391763
20100104,45:00.0,BBG000C1FB75,-0.017342413,-0.000579421,287587
20100104,45:00.0,BBG000BP4MH0,-0.003740468,0.002245785,561761
20100104,45:00.0,BBG000BB5373,0.001399752,0.01326615,1633098
20100104,45:00.0,BBG000BJDPC2,-0.014700464,-0.011484311,1277062
20100104,45:00.0,BBG000BMQPL1,0.011577115,0.05400547,4710921
20100104,45:00.0,BBG000BKPL53,0.009019298,0.014885798,214388
20100104,45:00.0,BBG000BNJHS8,-0.015483958,-0.024486588,4047194
20100104,45:00.0,BBG000BN9WT5,0.002245744,0.013745468,1119732
20100104,45:00.0,BBG000BK5DP1,0.009777695,0.04375614,2517181
20100104,45:00.0,BBG000LL9LQ5,-0.0104122,0.030602435,2065045
20100104,45:00.0,BBG000R7Z112,-0.035450723,-0.031676378,7278496
20100104,45:00.0,BBG000BJ3PD2,0.00559368,0.020347403,485817
20100104,45:00.0,BBG000BP1Q11,-0.008685076,0.004712144,368944
20100104,45:00.0,BBG000BQZMH4,-0.007158492,0.001793152,1471024
20100104,45:00.0,GEN_EQ0010319800003000,-0.022003658,-0.017851993,2273805
20100104,45:00.0,BBG000C0MF34,-0.01474982,0.01173088,435239
20100104,45:00.0,BBG000BPMH90,-0.001899604,0.031261183,585325
20100104,45:00.0,BBG000B9WJ73,0.004330182,0.046945363,1499017
20100104,45:00.0,BBG000BLKK03,0.006632148,0.028966317,746836
20100104,45:00.0,BBG000G8N9C6,-0.008342803,0.010241126,828917
20100104,45:00.0,GEN_EQ0117562400001000,-0.015142961,0.016957333,2561328
20100104,45:00.0,BBG000BWJFZ4,-0.01819201,0.008744463,389102
20100104,45:00.0,GEN_EQ0010020500001000,-0.009220406,0.02148782,1364000
20100104,45:00.0,BBG000BLBXT4,-0.022733398,0.003829022,766398
20100104,45:00.0,BBG000BB6M98,-0.004941572,0.007318063,415952
20100104,45:00.0,BBG000G3QLY3,-0.006882472,0.014291622,623493
20100104,45:00.0,BBG000BC4JJ4,0.000997884,0.024253033,379732
20100104,45:00.0,BBG000BPT0C6,-0.004019484,0.029694542,351068
20100104,45:00.0,BBG000BVWLJ6,-0.000704747,0.015403827,1372360
20100104,45:00.0,BBG000C7LMS8,0.00808851,0.00392046,137460
20100104,45:00.0,BBG000HGYNZ9,-0.00360647,0.038951032,1599804
20100104,45:00.0,BBG000CSY9H9,0.013406949,0.017477414,1130727
20100104,45:00.0,BBG000QBR5J5,-0.023636742,-0.000679868,2799437
20100104,45:00.0,BBG000BFXHL6,0.007369813,0.038956616,1821950
20100104,45:00.0,BBG000BGPTV6,-0.017468955,0.024746573,416574
20100104,45:00.0,BBG000BB5BF6,0.008223072,0.019958682,2164138
20100104,45:00.0,BBG000GC80B4,,,1357694
20100104,45:00.0,BBG000QRSL13,0.001635494,0.044712186,7810062
20100104,45:00.0,BBG000BB6G37,0.002892201,0.012676698,801584
20100104,45:00.0,BBG000B9XYV2,-0.013031327,0.009152175,1024943
20100104,45:00.0,BBG000BNC3Y9,0.001672849,0.03893261,1341495
20100104,45:00.0,GEN_EQ0085215200001000,0.019151973,0.06395824,2004873
20100104,45:00.0,BBG000BWVCP8,-0.008513867,0.02373584,2602284
20100104,45:00.0,BBG000BPQD31,-0.011578345,0.011933602,1661970
20100104,45:00.0,BBG000BGVW60,0.003982817,0.007964012,766456
20100104,45:00.0,BBG000BM6788,-0.008092976,0.010765966,1215859
20100104,45:00.0,BBG000BVMPN3,0.01903398,0.03500349,870905
20100104,45:00.0,BBG000BZ2GG4,0.008725691,0.037900582,645042
20100104,45:00.0,BBG000F86GP6,-0.005107139,0.014727799,600727
20100104,45:00.0,BBG000C0F570,0.00424419,0.017554501,1316129
20100104,45:00.0,BBG000BF1R66,0.007828331,0.01198934,546481
20100104,45:00.0,BBG000BFTJ91,-0.001497031,0.018508479,2361076
20100104,45:00.0,BBG000BWSV34,-0.005764696,0.016617745,461882
20100104,45:00.0,BBG000BG7986,0.016464828,0.025833067,654119
20100104,45:00.0,BBG000BTVJ25,0.004080468,0.012537778,854813
20100104,45:00.0,BBG000BK67C7,-0.005233489,0.011672475,381842
20100104,45:00.0,GEN_EQ0010281900001000,0.007587725,0.00600436,1224353
20100104,45:00.0,BBG000BMDV41,-0.006522112,0.01721762,2134035
20100104,45:00.0,BBG000BH3JF8,-0.008466171,0.001993776,858681
20100104,45:00.0,BBG000BMTFR4,0.00782993,0.032065883,977242
20100104,45:00.0,BBG000BZTW70,0.001656129,0.05115297,1098180
20100104,45:00.0,BBG000CGQ6M4,-0.011542309,0.012200126,394606
20100104,45:00.0,BBG000D898T9,-0.001426412,0.009923645,1352611
20100104,45:00.0,BBG000BV7LP7,-0.004278188,0.011269908,904849
20100104,45:00.0,BBG000BM5SR2,-0.005510584,0.019041348,1343068
20100104,45:00.0,BBG000BFMBQ6,-0.008130151,0.016438017,1105437
20100104,45:00.0,BBG000BX5ZF5,0.000855455,0.029568087,5092668
20100104,45:00.0,BBG000BCNYT9,0.001889023,0.01682316,889269
20100104,45:00.0,BBG000DHSPT0,0.001261446,0.013973049,912478
20100104,45:00.0,BBG000BQ2C28,-0.006373646,0.009405505,563883
20100104,45:00.0,BBG000BCZYD3,-0.006357943,-0.006907705,534182
20100104,45:00.0,BBG000BQ74K1,-0.012639593,0.001333594,705932
20100104,45:00.0,BBG000BP0KQ8,-0.008726234,0.018022692,1246563
20100104,45:00.0,BBG000BVMGF2,0.001747475,0.013312847,649696
20100104,45:00.0,BBG000PVRDL2,0.001301708,0.041846436,3931942
20100104,45:00.0,BBG000FVXD63,0.007278959,0.04887131,937289
20100104,45:00.0,BBG000BLM0V1,,,1129490
20100104,45:00.0,BBG000BJPDZ1,0.002684603,0.014341947,149732
20100104,45:00.0,BBG000BCGY17,0.005500064,0.012705378,211991
20100104,45:00.0,BBG000F15NW9,0.008042119,0.012787516,881019
20100104,45:00.0,BBG000PM7GJ0,0.009500835,0.054583427,1256379
20100104,45:00.0,BBG000JG0547,0.005934286,0.012376093,860901
20100104,45:00.0,GEN_EQ0012661800001000,0.010704244,0.026642155,1125052
20100104,45:00.0,BBG000BL8GJ6,0.019734725,0.070241235,2702487
20100104,45:00.0,BBG000BKCFC2,0.001361956,-0.000848012,771896
20100104,45:00.0,BBG000DYGNW7,0.002498261,0.011517928,743891
20100104,45:00.0,BBG000BMF5J0,0.010547107,0.024073912,1268120
20100104,45:00.0,BBG000BB2KW0,-9.08E-05,0.014595514,929848
20100104,45:00.0,BBG000LD9JQ8,0.042602986,0.08112945,2150661
20100104,45:00.0,BBG000BWNFZ9,0.007683708,0.03033378,1505396
20100104,45:00.0,BBG000C496P7,-0.021715822,0.009249644,3325958
20100104,45:00.0,BBG000BHGDH5,-0.008205441,-0.003484921,4148353
20100104,45:00.0,BBG000JN8R00,0.009295381,0.04902343,921322
20100104,45:00.0,BBG000CKVSG8,0.017310958,0.05969676,1529140
20100104,45:00.0,GEN_EQ0010172300001000,-0.009738647,-0.003468046,994383
20100104,45:00.0,BBG000H9G7X2,0.003392675,0.016659532,881666
20100104,45:00.0,BBG000BB9KF2,0.0015488,0.009771443,1641335
20100104,45:00.0,BBG000BB6WG8,0.002936156,0.014689957,1084209
20100104,45:00.0,BBG000BBMSJ6,0.012294167,0.023436436,1905831
20100104,45:00.0,BBG000BKLH74,-0.014082825,-0.011015552,4329007
20100104,45:00.0,BBG000BBDV81,0.009174568,0.02559859,908521
20100104,45:00.0,BBG000BH3GZ2,0.006995652,0.00772197,685200
20100104,45:00.0,BBG000BSD7C2,-0.006315913,0.006888222,692854
20100104,45:00.0,GEN_EQ0000000001064567,0.05373738,0.103316866,2353852
20100104,45:00.0,BBG000BMBL90,0.001797447,0.01896408,790874
20100104,45:00.0,GEN_EQ0000000000158587,0.003508236,0.016555483,727640
20100104,45:00.0,BBG000BQ5DS5,-0.003605626,-0.000858919,491829
20100104,45:00.0,GEN_EQ0010135600001000,-0.00643795,0.02819741,1609312
20100104,45:00.0,BBG000BY29C7,-0.012215712,-0.001643288,1624009
20100104,45:00.0,BBG000BJSBJ0,0.004168267,0.014488751,899452
20100104,45:00.0,BBG000BCBCM7,-0.005077993,0.002440734,1679175
20100104,45:00.0,BBG000C0LW92,-0.000572258,0.012242642,7762676
20100104,45:00.0,BBG000BT9DW0,-0.002120493,0.000901071,1626252
20100104,45:00.0,BBG000C2BXK4,-0.008654434,0.040415186,8951365
20100104,45:00.0,BBG000BYWTX7,-0.005905274,0.013972559,4379964
20100104,45:00.0,BBG000BB6KF5,-0.00397166,0.022200797,1912396
20100104,45:00.0,BBG000BVDLH9,-0.008607684,0.002832936,2458064
20100104,45:00.0,BBG000BBQCY0,-0.003127801,0.019637883,6830299
20100104,45:00.0,GEN_EQ0010059600001000,0.008731627,0.05525867,1021532
20100104,45:00.0,BBG000BMW2Z0,0.000936411,0.008082544,627207
20100104,45:00.0,BBG000HW5GX3,-0.007917573,0.027991604,450108
20100104,45:00.0,BBG000CHPY97,0.01272128,0.04922847,1184185
20100104,45:00.0,BBG000J5Q6L2,0.011489103,0.055482395,3476358
20100104,45:00.0,BBG000C17X76,0.004965668,0.00410984,891335
20100104,45:00.0,BBG000BB2DM7,-0.003234436,0.03368707,2187598
20100104,45:00.0,BBG000BH2JM1,0.008496052,0.029059188,3435143
20100104,45:00.0,BBG000BP6L99,0.000272501,0.028814564,7908653
20100104,45:00.0,BBG000BFRF55,0.009223365,0.059711024,1214741
20100104,45:00.0,BBG000C5HS04,-0.002239021,-0.002269898,917083
20100104,45:00.0,BBG000F0KF42,,,3865569
20100104,45:00.0,BBG000Q3JN03,-0.009643336,0.024551477,5488834
20100104,45:00.0,BBG000BBBNC6,-0.000947244,0.020390568,527781
20100104,45:00.0,BBG000BMY992,-0.00950416,0.000729977,2831228
20100104,45:00.0,BBG000BJL3N0,-0.002127915,0.032274485,5723163
20100104,45:00.0,BBG000BTKGG8,-0.011098936,0.014795987,1759230
20100104,45:00.0,BBG000BB5006,-0.00969498,0.011146423,1885399
20100104,45:00.0,BBG000BHX7N2,0.003664221,0.015491165,1172924
20100104,45:00.0,BBG000BB1TH9,0.002404491,0.017756516,1023295
20100104,45:00.0,BBG000DTMH63,,,1388400
20100104,45:00.0,BBG000C15T95,-0.00043442,0.016366003,591866
20100104,45:00.0,BBG000FP1N32,-0.015289765,0.002620264,1559778
20100104,45:00.0,BBG000FG3C43,0.011987822,0.036570933,4101963
20100104,45:00.0,BBG000BYYLS8,-0.006799945,0.014903298,1373619
20100104,45:00.0,BBG000DWYF03,-8.30E-05,0.02043019,5678744
20100104,45:00.0,BBG000K14Q84,0.02306972,0.07292485,1765464
20100104,45:00.0,BBG000BSLZY7,0.021531789,0.037970897,4044207
20100104,45:00.0,BBG000D9D830,0.003690205,0.011562102,1512118
20100104,45:00.0,BBG000BY33P5,0.000424,0.01949396,1355837
20100104,45:00.0,BBG000BCWCG1,0.014216679,0.025456147,2284512
20100104,45:00.0,BBG000BFC8J2,-0.010420352,-0.002783283,673109
20100104,45:00.0,BBG000BTR593,0.004832033,0.0444834,1191302
20100104,45:00.0,BBG000BBGGQ1,0.013605564,0.05013418,5304597
20100104,45:00.0,BBG000C8H633,-0.006098943,0.02625264,2080265
20100104,45:00.0,BBG000BV8DN6,-0.006972401,-0.006838782,2198571
20100104,45:00.0,BBG000FJLFX8,0.003682505,0.026074737,1710027
20100104,45:00.0,BBG000BLBVN4,0.027136559,0.026738647,377537
20100104,45:00.0,BBG000CTQBF3,-0.004680524,0.003466832,3174460
20100104,45:00.0,BBG000CS7CT9,-0.001900238,0.008061938,1436394
20100104,45:00.0,BBG000F6H8W8,-0.000190351,0.011328214,1051458
20100104,45:00.0,BBG000BSJTT0,0.012827743,0.06556966,2345263
20100104,45:00.0,BBG000C5Z1S3,-0.002217951,0.023640905,16596732
20100104,45:00.0,BBG000BFQYY3,-0.002921382,0.00523539,877288
20100104,45:00.0,BBG000BGJRC8,-0.005823889,0.002062028,907565
20100104,45:00.0,BBG000H556T9,0.005294788,0.027306208,3843773
20100104,45:00.0,BBG000J6XT05,-0.003232072,0.005731429,1041430
20100104,45:00.0,BBG000G0Z878,-0.008712031,0.028577883,3228976
20100104,45:00.0,BBG000F0PF65,-0.004365167,0.009440323,2727626
20100104,45:00.0,BBG000BQ8KV2,0.005704985,0.030669639,1995534
20100104,45:00.0,BBG000BBJQV0,-0.030379912,-0.013658354,11017381
20100104,45:00.0,BBG000BBD070,0.012083187,0.0441584,1446686
20100104,45:00.0,BBG000BNBDC2,0.005511089,0.018219767,1980914
20100104,45:00.0,BBG000BJF1Z8,-0.005696672,0.012594312,905362
20100104,45:00.0,BBG000BH13K9,-0.003989498,0.019901324,2493061
20100104,45:00.0,BBG000BFL116,-0.025864232,-0.003802333,818758
20100104,45:00.0,BBG000C46HM9,0.003639096,0.032806735,3276111
20100104,45:00.0,BBG000JWD753,0.031778123,0.07700048,13401671
20100104,45:00.0,BBG000BJX8C8,0.003036436,0.041265573,1706080
20100104,45:00.0,BBG000BD4VG8,-0.012351768,0.019285837,2289367
20100104,45:00.0,BBG000HCJMF9,-0.001442547,0.03515799,908873
20100104,45:00.0,BBG000BHLYP4,0.002231807,0.017334756,197748
20100104,45:00.0,BBG000BJ81C1,0.004682906,0.008724296,1143957
20100104,45:00.0,BBG000BRD0D8,-0.003075823,0.022041919,1459616
20100104,45:00.0,BBG000DLVDK3,0.004257883,0.041469973,1392292
20100104,45:00.0,BBG000BCVJ77,-0.011130999,-0.011928429,2461495
20100104,45:00.0,BBG000BCG930,0.003240446,0.020865334,1822416
20100104,45:00.0,BBG000BKFZM4,0.004841934,0.020719603,8127697
20100104,45:00.0,BBG000BNWG87,-0.005986874,-0.001819704,1898265
20100104,45:00.0,BBG000C1BW00,-0.000691851,0.012943966,817100
20100104,45:00.0,BBG000BH1NH9,0.000861412,0.03497753,1173009
20100104,45:00.0,BBG000BKFBD7,-0.003415929,0.024572397,1025842
20100104,45:00.0,BBG000BGKTF9,-0.010505127,0.01460066,1330487
20100104,45:00.0,BBG000BBPFB9,0.022275185,0.044491746,8834577
20100104,45:00.0,BBG000BFDXW1,0.006612753,0.02799432,2883518
20100104,45:00.0,BBG000NSQ9M0,-0.005393271,0.033347607,5981675
20100104,45:00.0,BBG000L9CV04,0.010108674,0.02128197,1633456
20100104,45:00.0,BBG000FW00S1,0.017485065,0.05746236,2597526
20100104,45:00.0,BBG000BW3299,0.011063159,0.015427179,730281
20100104,45:00.0,BBG000BCSST7,0.013834306,0.0345626,2573112
20100104,45:00.0,BBG000D4LWF6,,,3990033
20100104,45:00.0,BBG000BP8Z50,0.004281754,0.023211064,14524569
20100104,45:00.0,BBG000BP52R2,-0.001009084,0.009079236,1254791
20100104,45:00.0,BBG000BRK7L6,-2.65E-05,0.041194968,2007056
20100104,45:00.0,BBG000BZ9223,-0.008410174,0.026097214,935875
20100104,45:00.0,BBG000BBVJZ8,0.010066773,0.040051762,1902937
20100104,45:00.0,BBG000DY8ZS4,0.005100802,0.04239889,5802088
20100104,45:00.0,BBG000BHBK84,0.008185229,0.041975882,8569122
20100104,45:00.0,BBG000C43RR5,-0.003581843,0.012537086,3850865
20100104,45:00.0,BBG000GFFQN9,0.008757644,0.023830667,6790524
20100104,45:00.0,BBG000BH23R1,0.00087961,0.01882163,5757890
20100104,45:00.0,BBG000BP6LJ8,0.003883255,0.011713757,5652121
20100104,45:00.0,BBG000BWLMJ4,0.000174039,0.013763814,2538690
20100104,45:00.0,GEN_EQ0010024600001000,0.003000354,0.000810894,1299292
20100104,45:00.0,BBG000B9ZXB4,-0.005309269,0.007042348,1625301
20100104,45:00.0,BBG000BD8PN9,-0.002446421,0.0150185,1785900
20100104,45:00.0,BBG000BW8S60,0.015798302,0.029409729,2222798
20100104,45:00.0,GEN_EQ0011904200001000,-0.016556766,0.019352777,6161842
20100104,45:00.0,BBG000BH4R78,-0.018658387,-0.008683478,5524543
20100104,45:00.0,BBG000F1ZSQ2,-0.005706606,0.009001558,310290
20100104,45:00.0,BBG000CKGBP2,-0.002183474,-0.001385809,2906020
20100104,45:00.0,BBG000CH5208,0.008770811,0.027895879,4315682
20100104,45:00.0,BBG000BC40Y8,-0.004412261,0.031220006,1313942
20100104,45:00.0,BBG000BNDN65,-0.010166334,-0.006414043,3285820
20100104,45:00.0,BBG000BC2C10,-0.007678729,0.022868855,828951
20100104,45:00.0,BBG000FFDM15,-0.00152658,0.011558139,3984530
20100104,45:00.0,BBG000DQLV23,,,5913685
20100104,45:00.0,BBG000BBS2Y0,0.0106309,0.013254495,1354030
20100104,45:00.0,BBG000BHVJJ3,0.004442505,0.020612946,12334678
20100104,45:00.0,BBG000BH5LT6,0.009623393,0.048878983,2020648
20100104,45:00.0,BBG000BVV7G1,-0.002542995,0.004607333,4635569
20100104,45:00.0,BBG000BL4504,0.021337122,0.06454141,11970838
20100104,45:00.0,BBG000H8TVT2,-0.005228605,0.004240685,1591221
20100104,45:00.0,BBG000BFT2L4,0.002508164,0.019947179,4372921
20100104,45:00.0,BBG000BQQ2S6,-0.005524023,0.02509371,1552708
20100104,45:00.0,BBG000FL1TC8,0.011621174,0.017393768,4255709
20100104,45:00.0,BBG000G2R6M0,0.00393967,0.037093725,3183490
20100104,45:00.0,BBG000J2XL74,0.016288515,0.029494023,3140569
20100104,45:00.0,BBG000PSKYX7,-0.003666822,0.011216201,1727557
20100104,45:00.0,BBG000BKZB36,-0.004189379,-0.004495692,4316085
20100104,45:00.0,BBG000BGRY34,0.000233144,0.018320108,4818713
20100104,45:00.0,BBG000BKTFN2,-0.001419418,0.024264984,4821864
20100104,45:00.0,BBG000B9WH86,0.002359125,0.037519902,14262978
20100104,45:00.0,BBG000DH7JK6,0.005118041,0.011847141,2637775
20100104,45:00.0,BBG000BPWXK1,-0.002747488,0.028203366,2421424
20100104,45:00.0,BBG000BFWKC0,0.008874531,0.02225756,1219062
20100104,45:00.0,BBG000BCQZS4,-0.011873689,0.011112448,2519956
20100104,45:00.0,BBG000BWXBC2,0.014422695,0.013286853,5550560
20100104,45:00.0,BBG000BF0K17,0.002780318,0.035084017,3380061
20100104,45:00.0,BBG000BX3TD3,0.0135632,0.055595532,5121378
20100104,45:00.0,BBG000BLZRJ2,0.022424566,0.050025597,7738731
